S.1,S.2,S.3,S.4,S.5,S.6,S.7,S.8,S.9,S.10,S.11,S.12,S.13,S.14,S.15,S.16,S.17,S.18,S.19,S.20,S.21,S.22,S.23,S.24,S.25,W,Y,Z,weights
1.554910194,2.875315801,2.451282217,1.65785646,1.518490842,1.748692427,1.677480924,1.216748107,1.613571289,1.500165373,1.350259791,1.658688014,-0.038025102,-0.212196789,0.423384311,-0.371186478,0.030695406,0.229485928,0.081577442,-0.200929486,0.17803633,-0.204619392,0.25019845,-0.761937313,-0.258217482,2,0,0,1
-0.489832383,-0.658397917,-1.364169998,-0.744771791,-1.871505298,-1.970483417,-0.689206637,-0.278587751,-1.17418125,-1.281240821,-0.933067724,-0.60025571,-0.952506306,-0.009610712,-0.126894988,-0.267494462,0.265503386,-0.061626866,-0.407672128,-0.464114071,-0.014071867,-0.634015851,0.210030009,-0.56015833,0.263801726,1,1,1,1
-0.218583053,-0.731952647,-1.186290416,-0.547021424,-1.249722966,-0.963840229,-0.610609614,-0.975158987,-0.496626783,-0.954358995,-0.574988829,-1.017054894,0.19596845,-0.091983686,0.137380704,0.231861016,0.049922335,-0.234425893,-0.842669829,0.663628967,0.083060214,0.509259393,0.30849,0.300008752,-0.399608843,1,0,1,1
2.867967202,3.246542245,3.17607996,1.651228293,1.886284015,1.635605745,2.801375195,1.7168825,0.871933928,2.029912495,2.100227489,1.473760703,0.528234413,-0.470674317,-0.864629684,-0.154042012,0.52918208,-0.184839302,-0.124228438,0.149408571,0.443410609,-0.117016073,0.468686933,0.467805483,0.311692372,3,0,1,1
2.355892897,1.310136809,1.224386511,2.269821187,0.682268701,1.090391502,1.373697976,2.131658903,2.415614341,1.990331795,2.477605682,1.947194507,-0.152199562,-0.40529516,-0.103138506,0.302676638,-0.225164709,-0.385240588,-1.268923624,-0.470518766,0.178624216,0.47996289,0.021694889,-0.380331577,0.125754841,1,0,0,1
2.881354535,1.725207407,1.717889601,1.899058746,0.712200679,2.182813364,2.343809153,2.239344202,1.719938586,1.196357648,1.968426083,1.523178162,-0.29046022,0.458739025,-0.017431539,0.376463036,0.040589758,0.545627462,0.525416647,-1.189069203,0.213480894,-0.53048946,0.512851121,-0.21591697,0.258072189,3,0,0,1
2.269524957,2.592276141,1.679228684,1.719530049,1.304611105,2.075635378,1.839345754,1.963193693,2.15857421,2.477876915,0.968334108,2.292720793,0.60304563,-0.675184891,1.2074843,1.069608014,-0.173224258,1.044929143,-0.540068596,0.277002872,0.321782214,0.374733624,0.088314476,0.426290331,0.014715618,3,0,0,1
2.413816396,2.759868407,1.607107295,1.531988906,1.859489551,0.951359707,1.23677996,1.490360639,2.511349524,1.09987426,1.520777445,1.364620391,0.641155093,0.191160514,-0.135392405,0.24554854,0.447038356,-1.353764786,0.306279237,-0.249731003,0.669972439,-0.616888292,0.319696548,0.633882486,-0.19766607,3,0,1,1
3.20152708,2.477287407,2.283357823,1.303337189,1.729654997,2.095192869,2.585722744,1.888539124,2.277954911,1.622153554,1.424196266,1.546889234,-0.103306062,0.197484069,0.091730277,0.467697274,0.368894075,-0.123431497,0.296765643,0.662961135,-0.353876909,-0.294534821,0.047489269,0.222129591,-0.341257062,3,0,1,1
2.229778738,1.415829941,1.539964156,1.756886321,1.796409873,2.059687073,2.207876809,2.484429614,2.208521643,1.747359543,1.822383351,2.050306554,-0.459021508,1.234335131,-0.231547511,0.045174946,1.008077494,-0.558958854,-0.795125033,0.014469087,0.001799385,-0.595005054,-0.050521771,-0.003999028,-0.461004624,1,0,0,1
2.267890201,2.90938232,1.673903038,0.908981346,2.118653094,0.749875196,2.232516238,1.982694755,1.220329258,1.572784193,1.779457754,1.336087452,-0.371956671,-0.393986836,-0.490806642,0.189491654,-0.831790944,0.043116377,0.773638189,-1.006616447,-0.625582799,0.849636301,0.364563263,-0.433368971,0.180552432,3,0,1,1
2.183222269,2.008670111,1.576863204,1.400581071,1.568769711,2.184364558,1.992715074,2.29671601,1.420516201,1.753408221,1.996172087,1.178564188,-0.188693963,0.029344405,-0.048578677,-0.457224611,0.353706677,-0.259261127,-0.396929876,-0.87874339,-0.468855431,-0.50754985,-0.610363073,0.463943253,1.076521957,3,0,0,1
3.278865625,2.103470868,1.81646885,1.134065619,-0.007493608,1.363606773,2.389558488,2.001021488,1.964696527,1.686480867,1.93517465,1.349545655,0.005110488,-0.463873704,0.273609237,0.169022026,-0.207860115,0.033311781,-0.583436015,-0.577275124,-0.827939454,0.278832747,0.059463506,-0.419975409,-0.015944337,2,0,0,1
-0.094619641,-0.143237633,-1.548257049,-1.143258136,-1.448908412,-1.644462652,-1.248637357,-1.754465876,0.192049341,-1.102931187,-1.810190905,-0.69003293,0.614124007,0.407605227,-0.819997203,-0.051482969,-0.334228733,0.521809077,-0.167433687,0.376923179,0.011093115,1.166639952,1.194529862,-0.509338662,-0.096415627,1,0,1,1
-0.82229932,-1.829287554,-0.672126688,-1.403991452,-0.64953896,-0.79048304,-1.107272323,-1.693453203,-1.010809652,-1.055049961,-1.591728735,-1.539727073,0.073106348,0.103206738,-1.125958901,-0.314976899,-0.251960713,0.616835263,0.544821423,-0.390676832,0.692541955,-0.738588305,0.394208404,-0.238026455,0.149479678,1,1,1,1
2.560979284,2.830511257,1.979249505,1.895039089,2.062002633,2.161633472,2.270897793,1.469600536,1.210182837,1.988157868,0.998209785,2.582824829,-0.081450605,0.882551454,-0.603351011,0.603118163,0.243295686,0.659490689,0.449052659,-0.099403295,-0.960807316,0.998339662,-0.020347407,-0.325104241,-0.627761781,2,0,1,1
1.655827479,1.473440981,1.302607199,1.863656997,2.308324111,1.917572687,2.046601752,1.383416916,1.688741528,2.651521374,1.697076167,1.496446247,-0.255570254,-0.742001416,0.155811387,0.170226433,0.068394691,-0.290165964,0.44374849,0.592594627,0.360729079,-0.930993269,-0.373408723,-0.19114356,-0.65990594,1,0,0,1
1.36858226,2.671730885,1.580079165,1.893954368,1.69304848,2.113029505,1.885007115,1.783788451,1.180346418,1.895033086,2.973207096,2.176795602,-0.134705661,-0.090233871,-0.140863612,0.289299584,0.034566004,-0.445448922,-0.164131613,0.09754912,-0.492995168,0.833899938,-1.093928172,0.000100879,-0.153513621,2,0,1,1
2.283362501,2.363307289,2.705507824,0.721974323,1.35275806,1.373069487,1.06289099,2.001038116,1.610858453,2.558917897,1.632497282,1.803458296,1.157501516,0.335316536,0.671573082,-0.018080358,0.338080367,-0.794124719,-0.536866118,-0.061969769,0.349845233,0.002735802,0.465773633,0.159609094,0.766173321,2,0,1,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,0,1
1.801841154,2.329355637,2.369572778,2.034647524,1.47620217,1.410591285,1.639006923,1.819083213,2.106269872,1.048592589,1.33332885,2.205583935,0.664480001,0.049810195,0.308907138,-0.242512286,-0.087486299,-1.379387946,0.637505037,-0.381866168,1.187072182,-0.157784851,-0.46677933,-0.516703707,0.060217939,1,0,0,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,0,1
1.887094189,2.768040127,1.822234086,2.138105559,1.955641283,2.243814764,1.152937841,1.968468961,1.07561266,2.00882724,1.052272433,2.039681349,0.16772967,-0.164810876,-0.320278118,0.36444963,0.30683926,-0.123876767,0.184351268,-0.161064147,0.024566396,-0.614457938,-0.384549291,-0.641475691,-0.01802851,1,0,1,1
1.174670996,2.539611301,1.974330762,2.137067573,1.412301762,1.997556462,1.651336999,2.228154607,1.221274661,2.39859001,0.822051226,1.502394382,0.952410266,0.215990066,-0.623179742,0.541424694,-0.780578277,-0.075011519,-1.194602671,1.02700939,0.26814074,0.118267001,-0.466915098,0.084762686,0.288291823,2,0,0,1
2.403119873,2.885689301,1.625804358,1.474144156,0.930141091,2.134072275,2.245095615,1.642211965,1.481124145,1.628669909,1.562709934,1.738326665,-0.400804753,-0.005990292,-0.217984116,0.265543306,-0.38866311,-0.233284697,0.801611545,-0.495970718,-0.97457858,-0.569277297,-0.482907626,-0.046142736,1.054897817,3,0,0,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1
2.630134663,2.522115992,1.596162373,1.91570887,1.955705038,1.898378103,1.790748682,2.734156937,1.512793694,2.464169885,1.710712614,1.890064303,0.285141027,-0.207398096,0.242003136,0.067451728,0.397345885,-0.264844121,-0.304959821,0.74878332,-0.827124513,-0.153725902,0.67431801,-0.494929705,-0.06799903,3,0,1,1
2.472558166,1.570427655,1.692862804,1.542276081,1.136690579,2.470695443,1.992662235,1.982077526,2.869364395,1.423624459,1.011183216,2.082060816,0.591039833,0.06176291,0.48134794,0.251935857,-0.067757211,0.709973998,0.69192542,-0.016658889,-0.035543985,-0.237445452,0.053964867,-0.20352276,-0.473621919,2,0,1,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,0,1
2.26646157,2.121953676,2.116640187,2.338357338,1.342658227,2.088654757,1.759577912,1.451839606,2.241842626,1.356091919,1.552011974,1.582503245,0.520010151,1.236716118,0.550697066,-0.260666603,-0.474994186,-0.153251299,0.028638698,-0.827816654,0.395106799,-0.104683976,-0.636725678,-0.102554028,0.64632635,2,0,0,1
2.330790479,2.802410329,2.228225478,1.875369566,1.369644056,0.779071968,2.262384172,1.118046366,0.940501705,1.888232121,3.007204999,1.923700729,0.164376554,-0.253912543,0.100491799,-0.371867905,0.311388636,0.003711441,0.530837384,-0.544529335,0.229442844,-0.157813647,0.258441118,0.235901104,0.78350151,2,0,0,1
2.147113988,1.897329511,1.737288921,1.730584982,2.139698121,1.58792919,1.965572208,1.899708904,2.068729708,1.171850441,0.865330316,1.749900306,-0.064549171,-0.448812737,-0.368177173,-0.148906917,-0.282238926,-0.391438093,-0.090258013,-0.585862368,0.311641358,0.269979754,-0.366380112,0.224367734,-0.265603624,2,0,0,1
2.389509408,2.376266268,1.991138263,2.296268121,1.463468121,1.492547378,1.274088505,2.001045772,1.280147359,1.264460951,1.630768534,2.508579388,-0.773380396,0.149604076,-0.165256875,0.3471151,0.441221751,-0.426786769,-0.210271357,0.008915899,-0.410998583,0.488121427,1.123964839,-0.311009876,-0.670249443,2,0,1,1
1.810813904,2.58195811,1.383735829,2.083845919,1.197406835,2.783590611,2.391291615,1.32146223,1.423938846,1.143479607,1.085365579,1.888235593,0.22163076,-0.939914176,0.070221148,0.624191858,-0.650584029,-0.147324868,-0.868312915,0.757099492,-1.566441848,-0.170294117,0.50020913,0.062793853,-0.136034914,1,0,0,1
-0.135541259,-0.713246288,-1.373567593,-1.457701069,-0.84302963,-0.153064639,-1.081338252,-1.706414618,-0.639268978,-0.763424229,-1.008829904,-1.738489803,-0.252391085,-0.054403123,-0.271966953,-0.309889186,0.808152677,-0.456235627,-0.805560501,-0.032859171,0.930060756,0.328284277,-0.360720854,0.268219064,-0.56192909,2,1,1,1
0.972490901,1.974425115,1.586767737,1.52205335,1.135772745,2.176006056,1.836410884,2.246425933,0.856814993,1.906204627,1.4703315,1.849731787,0.153388983,0.386974681,0.035889682,0.400062928,0.117752324,0.488274343,-0.875335472,-0.22395292,0.1780243,-0.358867159,-0.481380324,0.665118921,-0.613673468,1,0,0,1
-1.445930171,-0.782366495,-0.486343233,-1.759189881,-0.777687186,-1.802309112,-0.294744112,0.09768428,-1.00391217,-1.538457198,-0.703582606,-1.347799283,0.589205623,0.594591733,-0.279603683,-0.331053918,-0.473978611,-0.240365495,-0.346854145,-1.039352935,0.072294595,-0.325762636,0.279882529,-1.246907544,0.518966388,2,1,1,1
2.113003671,2.236052185,1.19634457,1.806435759,1.504392099,1.916992446,1.217125785,2.070030132,1.598856942,1.598994853,1.38818835,2.019929634,-0.424713759,-0.570719249,0.884511445,-0.495399862,0.503299622,-0.364759909,-0.166849897,-0.02625323,1.365258795,0.325876402,0.420724276,0.294957174,0.142914598,2,0,0,1
1.782335878,2.365679178,1.403191055,1.953850461,2.572729116,1.480978406,1.281471141,1.949886124,0.980650222,1.010078568,1.481279529,1.488208403,0.082990566,-0.311897743,0.413306142,0.049151876,-0.550834739,-0.838374579,0.029126939,0.013883768,0.159535175,-1.182799184,-0.570172787,-0.306020137,-0.26418908,1,0,0,1
1.858966648,1.923234376,0.308852226,0.867703023,1.449188942,1.242133972,0.725614268,0.481168161,2.184999355,2.272533522,0.865079901,1.318312542,0.209110293,0.083695184,-0.368365223,0.272567438,-0.462027455,-0.00377626,-0.85854272,-0.457690317,-0.103139787,-1.167651327,-0.201972743,-0.698395311,1.297658798,1,0,1,1
1.706202273,1.29116084,1.757315299,0.679992064,1.432095714,2.357484776,0.995982435,1.713049942,1.962801561,1.851569394,1.70832745,1.043326361,-0.544652593,0.606514067,0.481361808,-0.246800099,0.682741641,0.008999691,-0.082133727,0.535820733,-0.101857299,0.166148594,0.811230238,0.293450787,0.291938901,1,0,1,1
2.049169985,2.763213196,1.523514386,1.025632834,1.866977631,1.487826898,1.447550211,1.1153542,1.771754259,1.712370489,2.078352564,2.242514024,0.337061256,-0.09052204,0.841022001,-0.400424353,-0.24942798,0.042831931,-0.035889846,-0.611964093,0.144143769,-0.033499996,-0.010858886,0.254425405,0.223029945,3,0,0,1
2.804039222,2.53663333,1.110856064,1.036025982,2.112570335,1.280844047,0.865957031,2.123040765,0.741098994,2.25625406,2.19489987,1.805956497,0.259170659,0.354075512,-0.430109505,0.048881199,-0.282847392,0.216482695,0.499559863,-0.252187678,-0.184597918,-0.055595673,-0.369518901,0.057267098,0.391742747,1,0,1,1
1.668154038,1.863168219,1.502520988,1.799082418,2.248259118,0.942579006,1.574720661,1.854509627,2.192646721,1.434451431,1.801385933,2.01028909,0.391857182,-0.027274864,-0.397522885,-0.129020045,-0.183123004,-0.076454704,-0.664455993,-0.150991618,-0.574967777,0.76277647,-0.28092641,-0.52883514,-0.813665767,1,0,0,1
4.226131501,2.302356965,1.847824471,2.370853013,1.690159601,1.351200984,2.395488036,1.858797157,1.123426068,1.608252201,1.373700459,2.320595093,-0.831844176,-0.334110265,0.394015531,0.375757447,-0.193377313,0.184276637,0.158022888,-1.226496854,0.118130205,-0.511539104,0.482005574,0.664351925,-0.6012324,3,0,0,1
2.952340624,2.542765998,1.39651449,0.683624621,1.284084546,1.229343218,2.18836908,2.171302352,1.03758789,2.193475258,1.182445056,1.616859631,0.334128915,0.067751958,0.247405469,0.130287689,-0.913246274,0.448927018,-0.092578733,0.152848175,-0.008317361,0.216206863,-0.423846329,-0.601772898,-0.546773322,3,0,0,1
3.302425499,2.166074576,1.896211677,2.555251366,1.984488506,1.093728284,1.692947141,1.729635494,1.851942618,1.628887786,1.405250676,2.273533535,0.010844457,0.272313544,-0.108293389,-0.13562679,-0.485682665,-0.190089019,0.28794204,0.476336139,0.304541829,-0.688085071,0.125715279,-0.156066757,-0.251415688,2,0,0,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,0,1
3.098422187,2.55303665,1.704046178,2.050615419,2.086138351,2.210370963,2.476175856,2.396713616,1.232511018,1.626395906,1.562022289,1.881120327,-0.486835505,0.237263461,-0.098198532,-0.923523611,-0.4665442,0.731707363,0.594263225,1.12417829,-0.468786713,-0.742175257,-0.144860274,0.450906568,0.384650592,3,0,1,1
-0.681298264,0.003838522,-1.069500347,-0.589628532,-1.245751236,-1.322178876,-0.810310088,-1.372007989,-0.808117273,-1.608786503,-1.691136247,-0.256955944,-0.314697373,-0.046758862,0.222302349,-0.614948371,0.440194428,0.481734401,0.022699616,-0.309070405,-0.087414679,0.333148272,0.289867522,0.605448322,0.050336097,2,1,1,1
2.120348115,2.16906777,0.86938029,1.943743114,1.484159309,2.105689322,1.444279381,1.25551657,1.800441767,1.672969922,1.490387475,2.219753405,0.427300648,-0.234087362,-0.085813514,0.226587631,-0.372770994,-0.455768602,-0.305616851,-0.566778301,-0.447551344,-0.136665303,-0.58663868,-0.282498455,-0.147915795,2,0,1,1
-0.316672934,-0.680622935,-0.467587731,-1.439783158,-0.886074785,-1.278877319,-1.621623485,-0.663523534,-0.182988633,-1.528461925,-1.580759859,-1.799133657,0.138681842,0.034806388,0.003223088,-1.160477294,-0.420096996,0.827293664,0.095333999,-0.913368277,-0.093191415,-0.051747323,0.268853321,-0.147324002,0.404659862,2,1,1,1
1.92130476,1.837279208,1.350366155,2.128473878,1.418520638,0.604112404,1.729178102,1.92810488,0.861356455,0.853562641,1.827875505,1.914822316,0.118572837,-0.269664118,0.631311721,0.495168309,0.16019653,0.43674395,0.277426996,0.171449806,-0.244440985,0.124510262,0.475930636,1.164698023,0.088330917,3,0,1,1
1.645658634,2.697196868,1.249555257,0.661969176,2.20299327,1.707750588,0.831725118,1.809115317,1.558486788,1.10269474,2.046222426,1.093827977,-0.064671878,-0.022905235,-0.033099354,1.340354822,-0.189071601,0.26576891,-0.4356776,0.172850788,0.036719682,0.581405073,0.02900617,-0.158325976,0.363151727,2,0,1,1
2.792210832,2.606965356,2.431905705,1.712036405,0.768972883,2.373829226,2.09458435,2.392988397,2.065951779,2.389162115,2.594187374,1.836263426,-0.109071667,-0.1229041,-0.578731241,0.261285335,0.273357202,-0.956691856,0.528033651,-0.261172891,-0.467761195,-0.623768521,-0.355305049,-0.42640145,0.183688268,3,0,0,1
0.830175297,1.038332955,1.574778452,1.988387802,1.313449195,1.658247064,2.606921674,0.951544168,0.979264943,2.26263799,2.421480864,1.664332898,-0.678985602,0.023004676,0.810582118,0.267809528,-0.506522458,-0.043033986,-0.426200937,-0.246400686,-0.159343863,-0.297723737,-0.795779669,-0.505854964,0.731679358,1,0,1,1
-0.07435487,-1.316380116,-1.403469381,-1.032033961,0.221039684,-0.971790632,-0.195481669,-0.99283627,-1.029558027,-1.235718578,-1.205830096,-2.349934578,0.678571614,-0.103773199,0.13630325,-0.007572254,-0.232240907,-0.081313126,0.65612517,-0.286706177,0.506163818,-0.709345226,0.143631915,0.049412453,-0.29240424,2,1,1,1
1.213006814,1.718588606,2.753308216,0.941701688,1.712269101,1.942564053,1.650286949,1.894712843,1.552953198,1.117685358,1.037922726,2.052096172,-0.42882332,0.319185372,-0.039176187,-0.371501439,-0.404619202,-0.223379914,1.088556968,0.123860553,-0.580385283,0.604655152,0.100646293,0.689710451,-0.248547851,1,0,1,1
-1.449020372,-0.248316161,-1.751543439,-1.273155778,-1.471536984,-1.324237683,-1.136452091,-0.563645367,-1.467229536,-0.82716253,-1.678684756,-1.172993299,0.353364062,0.621587245,0.237615788,0.114934438,0.510718081,0.818243109,0.765519605,-1.357728248,0.164566243,-0.014366643,-0.697829865,-0.334732163,0.182593907,2,1,1,1
-0.785033805,-1.222733973,-0.861135643,-0.984475419,-1.114748842,-0.416673186,-0.182407717,-0.497137082,-0.831784117,-1.262756239,-1.703456582,-0.90967892,-0.161371736,0.084836785,0.368629579,0.026091487,-0.157462016,-0.562678563,-0.105289085,-1.099370923,-0.845342033,-0.142728612,-0.230237847,-0.409922168,-0.880302407,1,1,1,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0,1
2.825199282,2.830974294,1.844248384,1.210765237,2.190242022,2.486458352,1.896009665,1.782314572,1.609454021,1.367551202,1.562213919,2.48319644,-0.565244184,-0.281192246,0.01002653,0.106676256,0.563509275,-0.264059712,-0.388935576,0.19569868,0.442944178,-0.059734329,0.76669964,0.296024642,-0.029297873,2,0,0,1
1.604504502,2.444704372,1.366420582,0.500300409,1.657187237,2.024434814,1.794599827,1.430347082,1.615338513,2.636886294,1.953651664,2.022400509,-0.071146363,-0.505376286,0.8856309,-0.525855842,-0.54058889,-0.089249047,-0.143911158,0.473816376,0.649942483,0.349696131,-0.585959878,0.447423821,-0.822029674,1,0,1,1
1.902504386,1.768099439,1.331491555,1.586031144,1.638125307,2.189937133,0.862909633,1.545938881,2.184219155,1.114455596,2.334380186,2.136894327,-0.264532854,0.521228564,-0.407314132,0.246755922,-0.374007955,0.100570818,-0.761819342,-0.29390557,-0.307553777,-0.781832623,-0.373075942,-0.096240077,0.416389156,1,0,0,1
2.689406301,1.597874174,2.276962799,1.714424791,2.000426649,1.557442347,1.356876493,1.938275861,1.587702529,1.449752852,2.173014944,1.430539472,-0.205508085,0.86013486,0.050211938,-0.245164599,0.132328807,0.620675451,0.720495796,-0.357952297,-0.377669244,0.551210988,0.830333323,0.04933644,0.121367407,3,0,0,1
1.889407913,3.244809041,1.701267784,2.312323013,2.08536568,1.701227779,1.732510984,1.710636241,1.851096704,0.44832657,1.391947246,2.034646145,-0.758020234,0.101717889,0.319607953,-0.291381225,-0.325443205,-0.80273651,0.281714393,-0.114603864,-0.047303494,0.068853841,0.791948521,0.185522344,-0.927423323,2,0,1,1
1.33985093,2.608036943,0.763331051,1.307250608,0.407617316,1.928482615,1.488532074,1.352053861,1.942472876,1.965542196,2.42653808,1.539738715,-0.72747099,0.064512691,-0.07463797,0.180626901,0.21913825,0.287065542,0.580171242,0.250194006,0.329167863,0.851415013,1.573664284,-0.06843582,-0.149730519,1,0,0,1
2.139189966,2.429213574,2.5724311,1.978360347,1.08474484,1.331315991,1.29512389,1.897255754,2.396267733,2.244913432,1.65722647,1.257918577,-0.558830969,-0.128444527,-1.00877975,0.362784256,0.507141346,-0.561866296,0.372923524,-0.244603148,-0.0026318,-0.377991515,-0.490957991,-0.55617483,0.557668476,2,0,1,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,0,1
